index,公司,摘要,日期,媒体,强悲观,弱悲观,中性,弱乐观,强乐观
34168,金科地产,"前妻的“诅咒”?2000亿金科控制权,黄红云差点丢了!2015年，对于金科创始人黄红云而言，是极其跌宕起伏的一年。这一年，股灾发生，股神被抓。2015年9月20日，金科地产遭遇了一场精妙的奇袭。融创中国将金科地产增发的16.96%股份纳入囊中，从而成为",9月20日,征探财经,0.3,0.6,0.1,0,0
34170,金科地产,业绩快报|金科股份前8月销售1311亿 正荣累计合约销售1058...金科股份前8月销售额同比微涨5.5%至1311亿 销售面积1271万平 9月10日，金科地产集团股份有限公司发布2021年8月份销售情况公告。观点地产新媒体查阅公告获悉，2021年8月，金科,9月10日,百家号,0,0.1,0.7,0.2,0
34171,金科地产,城市价值提升赋能地产企业 金科琼华九璋驶上“快车道”2021年11月11日? 得益于城市价值的提升，济南各行各业均在稳步前行，房地产市场也同样在稳健中持续发展。金科地产就是典型案例。金科琼华九璋位于济南旅游路板块，有赖于对土地的尊重、对城市规划,11月11日,人民资讯,0,0,0.7,0.2,0.1
34173,金科地产,金科地产7.9亿元ABS项目状态更新为“已反馈”乐居财经 张林霞 12月28日，西部证券-金科慈溪爱琴海购物公园资产支持专项计划项目状态更新为已反馈。据悉，债券类别为ABS，拟发行金额为7.9亿元，发行人为金科地产集团股份,12月28日,乐居财经,0,0,0.8,0.1,0.1
34174,金科地产,东晖丨中标金科地产沈阳金科·集美东方9109.89㎡公区工程...2021年10月13日? || 投资方：金科地产 || 项目名称：金科·集美东方 || 项目地点：辽宁沈阳 || 承接方：东晖联建装饰有限公司 项目位于沈阳大东区榆林大街与生产路交汇处，是金科地产以前瞻眼光笃,10月13日,DHD东晖联建,0.1,0.2,0.5,0.15,0.05
34175,金科地产,"走近房产踩盘:金科君悦公馆,这是哪个地产商承建的改善型住...2021年2月4日? 说起金科.君悦公馆的房价与周围的小区相比也不算高，但是他的开发商可就就不一般了。金科地产那可是中国房地产500强企业，千亿金科 中国地产品牌价值10强 ，所建楼盘全国零烂尾，仅",2月4日,走近家园房产,0,0,0,0.3,0.7
34176,金科地产,揭秘金科地产湖南区域董事长况进林 今年预计投资700亿目标...成立于1998年的金科地产，在2008十周年之际正式进入湖南；当初规模不大的湖南分公司，如今早已成为了金科组织架构中重要组成部分。作为湖南区域的董事长，况进林时常出现在镜,,运营商财经网房产,0.05,0.15,0.6,0.15,0.05
34178,金科地产,金科地产华东区域董事长吴亚春揭秘:曾为新城立下汗马功劳2021年12月1日? 今年5月初，金科地产旗下全资子公司——重庆金科房地产开发有限公司，参股投资了一家名为“南京科卓”的新公司，根据企查查数据显示，该新注册公司的注册资本,12月1日,运营商财经网房产,0,0.1,0.7,0.15,0.05
34199,朗姿集团,这只A股2.5亿元投向医美基金!朗姿股份出手了2017年12月，朗姿集团又以2.67亿元收购西安市场最大的医美机构之一的“高一生”100%股权……此后通过大量资本运作，截至今年上半年，朗姿股份旗下已经拥有22家医疗美容公司，而报告期内朗姿股份旗,,证券之星,0,0,0.2,0.3,0.5
34220,朗姿集团,"【宁商|先行者】刘爱霞:专注于基因检测,为每个人定制健康2021年7月5日? “作为一名老党员，我们始终坚持党的领导、加强党的建设，这也一直都是朗姿集团的光荣传统。朗姿人一直弘扬红色文化，传承红色基因，我们已经成功举办三次全国性的大型红色活动。通",7月5日,百家号,0.1,0.1,0.6,0.1,0.1
34229,云南合和,聚焦金融业 云南千亿国企换帅! - 滇峰汇2021年1月19日? 2021年1月18日，18合和01债券发布云南合和（集团）股份有限公司董事长发生变动的公告。据公告，云南中烟工业有限责任公司2020年12月14日党组会议研究决定，推荐景峰同志为云南合和,1月19日,滇峰汇,0,0.1,0.7,0.2,0
34230,云南合和,"当心吃“跌停”!9万股东请注意,这家公司正在配股,期限仅剩...2021年7月29日? 公司的前三大股东云南合和(集团)股份有限公司（以下简称云南合和）、云南省投资控股集团有限公司（以下简称云南投控）、中国双维投资有限公司（以下简称双维投资）分别持有公司30.1",7月29日,人民资讯,0.2,0.5,0.2,0.1,0
34231,云南合和,"快看|编制虚假材料,紫金保险包头支公司被罚10万 - 界面新闻2021年10月18日? 2020年9月，紫金财险曾通过增资引入一位重要股东——云南合和（集团）股份有限公司。目前，云南合和（集团）股份有限公司与紫金保险原第一大股东江苏国信集团并列为第一大股东，双",10月18日,界面新闻,0.3,0.6,0.1,0,0
34233,云南合和,9家券商年内抛再融资方案 拟募资额合计不超1083亿元 - 新...2021年8月6日? 从今年已实施完成配股的券商来看，红塔证券募资79.41亿元，认购比例高达99.39%，创券商配股认购比例新高；红塔证券控股股东云南合和（集团）、实际控制人中烟总,8月6日,百家号,0,0.1,0.6,0.3,0
34234,云南合和,(证券之星)红塔证券董秘回复:中国烟草总公司系本公司实际...红塔烟草(集团)有限责任公司持有云南合和(集团)股份有限公司75.00%的股权，中国烟草总公司系本公司实际控制人。谢谢！红塔证券2021三季报显示，公司主营收入54.86亿元，同比,,证券之星,0,0.1,0.7,0.15,0.05
34235,云南合和,"红塔证券注册资本增至47.17亿元,增幅29.8%2021年11月24日? 红塔证券于2002年1月31日成立，法定代表人为沈春晖，公司经营范围包括证券经纪、证券自营、证券承销与保荐等。云南合和（集团）股份有限公司为公司大股东，持",11月24日,百家号,0,0,0.1,0.6,0.3
34236,云南合和,国信证券迎新董事长张纳沙 公司一季度净利超16亿 - 新浪财经华润深国投信托有限公司及云南合和(集团)股份有限公司分别为其第二和第三大股东，分别持股21.19%及16.77%。目前，国信证券旗下共设有54家分公司，179家证券营业部，分布于全,,百家号,0,0,0.3,0.6,0.1
34237,云南合和,云南中烟红塔集团玉溪卷烟厂加强领导提高质量——理论实践...6月9日，云南中烟红塔集团玉溪卷烟厂、玉溪市烟草公司、云南中烟营销中心、云南合和集团四方党委以党史学习教育为主线开展党建联建共建活动。赵思程 摄 云南中烟红塔集团玉溪卷烟厂党委领导对老党,6月9日,云南网,0,0.1,0.7,0.15,0.05
34238,云南合和,紫金财险增资换帅能否实现战略突围 - 新浪财经2021年2月23日? 增资后，新股东云南合和持股比例为21.5%，老股东江苏省国信集团在认购股份后持股比例也由原来的16.6%提升至21.5%，二者并列为紫金财险第一大股东。另外，新股东江苏金财投资有限公,2月23日,新浪财经,0,0.1,0.7,0.2,0
34239,云南合和,嘉裕投资甩掉太平洋证券的愿望要成真了?华润或是“接盘侠”但今年3月，国信证券推出150亿元非公开发行股票计划，控股股东深圳市投资控股有限公司认购发行总数的33.53%，云南合和集团认购16.77%，华润深国投信托有限公司认购1%，由于认,,百家号,0.1,0.3,0.4,0.15,0.05
34242,云南合和,紫金财险增资换帅能否实现战略突围 - 经理人杂志3家新股东出资情况分别是，云南合和（集团）股份有限公司（下称“云南合和”）认购股份12.9亿股，出资20.769亿元；江苏金财投资有限公司认购股份5.55亿股，出资8.9355亿元；南京市建邺区高新科技,,经理人杂志,0,0.1,0.7,0.2,0
34244,云南合和,偿债压力加大?红塔证券80亿配股获批 债券投资等风险曾遭问...2021年3月23日? 工商信息显示，2021年1月5日，红塔证券大股东云南合和（集团）股份有限公司法定代表人由李剑波变更为景峰。就在原董事长辞职前不久，2020年12月14日，云南证监局下发《关于对红塔证,3月23日,投资时报,0.1,0.6,0.3,0,0
34247,云南合和,"红塔证券最新公告:第三季度净利润3.08亿元 同比增长114%2021年10月28日? 2015年1月至2020年6月任云南合和(集团)股份有限公司财务管理部部长;现任云南合和(集团)股份有限公司党委委员、副总经理,兼任云南合和印务管理有限公司董事长",10月28日,证券之星,0,0,0.1,0.4,0.5
34250,云南合和,"红塔证券最新公告:第三季度净利润3.08亿元 同比增长114%2015年1月至2020年6月任云南合和(集团)股份有限公司财务管理部部长;现任云南合和(集团)股份有限公司党委委员、副总经理,兼任云南合和印务管理有限公司董事长、云南红河投资有",,金融界,0,0,0.1,0.4,0.5
34251,云南合和,资产质量下滑的华夏银行你了解多少?2021年7月9日? 华夏银行无实际控制人，第一大股东首钢集团持股20.28%，余下主要股东是国网英大国际控股、中国人保财险、北京市基础设施投资有限公司和云南合和股份，持股19.99%%、16.66%%、8.50%和,7月9日,百家号,0.5,0.3,0.2,0,0
34252,云南合和,"国信证券三季度营收、净利润双增长,150亿定增资金使用完毕深圳市投资控股有限公司、云南合和(集团)股份有限公司、华润深国投信托有限公司等10家公司和机构参与认购。根据国信证券《非公开发行 A 股股票预案(修订稿)》，公司上述募集",,百家号,0,0,0.1,0.4,0.5
34254,云南合和,"红塔证券最新公告:向原游族网络实控人林奇子女提起诉讼2021年11月3日? 2015年1月至2020年6月任云南合和(集团)股份有限公司财务管理部部长;现任云南合和(集团)股份有限公司党委委员、副总经理,兼任云南合和印务管理有限公司董事长、",11月3日,证券之星,0.1,0.4,0.3,0.1,0.1
34255,云南合和,A股再融资月报|7月共募资750亿:易方达又狂饮古井贡酒;锂电...2021年8月12日? 对于红塔证券的配股，大股东积极参与。根据公告，红塔证券控股股东云南合和（集团）股份有限公司、公司实际控制人控制的其他股东均履行了其全额认购的承诺，合计全额认购其可配股数,8月12日,百家号,0,0,0.1,0.4,0.5
34256,云南合和,红塔证券股份有限公司 配股股份变动及获配股票上市公告书 ...2021年8月19日? 公司的控股股东为合和集团，具体情况如下：2、实际控制人 公司的实际控制人为中国烟草总公司，截至2021年6月30日，中国烟草总公司通过控制公司股东云南合和（集团）股份有限公司、,8月19日,人民资讯,0.1,0.2,0.5,0.15,0.05
34257,云南合和,红塔证券股份有限公司配股提示性公告 - 人民资讯2021年7月27日? 4、主要股东认购本次配股的承诺：公司控股股东云南合和（集团）股份有限公司、公司实际控制人中烟总公司控制的其他股东中国双维投资有限公司、云南华叶投资有限责任公司、中国烟草,7月27日,人民资讯,0.05,0.1,0.4,0.35,0.1
34258,云南合和,红塔证券配股募集资金不超过80亿元 40亿元拟用于发展FICC...红塔证券表示，公司控股股东云南合和（集团）股份有限公司、公司实际控制人中烟总公司控制的其他股东中国双维投资有限公司、云南华叶投资有限责任公司、中国烟草总公司浙江省,,和讯网,0.05,0.1,0.7,0.1,0.05
34259,云南合和,冰轮环境是一家什么样的公司?2021年11月16日? 第四大股东“红塔创新公司”持股6.27%，上一层由9个股东构成，核心股东是“云南合和公司”，持股52.5%，再上一层是“红塔烟草集团”、“红云红河烟草集团”、“云南中烟公司”。（,11月16日,百家号,0.05,0.1,0.75,0.05,0.05
34260,云南合和,这家信托大股东变更为:云南国有金控集团!2021年11月16日? 6：云南合和（集团）股份有限公司，持股比例2.5%。你公司应自批复之日起6个月内完成有关法定变更手续，并向我局报告。云南省国有金融资本控股集团由云南省财政厅100%控股，本次股,11月16日,信托圈子,0.05,0.15,0.6,0.15,0.05
34261,云南合和,"红塔证券近1%配股被弃购,未开盘先吃跌停?填权走势难补窟窿...2021年8月4日? 大股东认购近60%，募资过半投向FICC业务 在大股东承诺认购方面，红塔证券控股股东云南合和（集团）股份有限公司、公司实际控制人中烟总公司控制的其他股东中国双维投资有限公司、云",8月4日,财联社,0.4,0.25,0.2,0.1,0.05
34262,云南合和,图解云南旅游三季报:第三季度单季净利润同比增28.98%本期共有10个新进十大流通股东，云南世博旅游控股集团有限公司 持股36188.3986万股，占流通股比例49.52%，云南合和(集团)股份有限公司 持股3797.9946万股，占流通股比例5.2%,,证券之星,0,0,0.1,0.6,0.3
